material_id,task,gt_value,raw_output,model,exp,pred_value,abs_error,is_correct,refusal,parse_fail,is_error,error_type_auto
mp-9852,band_gap,0.1259,0.1259,gemini,exp5_structured,0.1259,0.0,True,False,False,False,ok
mp-9852,formation_energy_per_atom,-0.616732226646824,-0.616732226646824,gemini,exp5_structured,-0.616732226646824,0.0,True,False,False,False,ok
mp-34202,band_gap,0.3388,0.3388,gemini,exp5_structured,0.3388,0.0,True,False,False,False,ok
mp-34202,formation_energy_per_atom,-0.274401004000003,-0.274401004000003,gemini,exp5_structured,-0.274401004000003,0.0,True,False,False,False,ok
mp-570796,band_gap,1.537399999999999,1.5374,gemini,exp5_structured,1.5374,1.1102230246251563e-15,True,False,False,False,ok
mp-570796,formation_energy_per_atom,-0.7330447383333331,-0.7330447383333331,gemini,exp5_structured,-0.7330447383333331,0.0,True,False,False,False,ok
mp-1195,band_gap,1.8930999999999991,1.8931,gemini,exp5_structured,1.8931,8.881784197001252e-16,True,False,False,False,ok
mp-1195,formation_energy_per_atom,-0.50608046735294,-0.50608046735294,gemini,exp5_structured,-0.50608046735294,0.0,True,False,False,False,ok
mp-672204,band_gap,0.378699999999999,0.3787,gemini,exp5_structured,0.3787,9.992007221626409e-16,True,False,False,False,ok
mp-672204,formation_energy_per_atom,-0.400380674374999,-0.400380674374999,gemini,exp5_structured,-0.400380674374999,0.0,True,False,False,False,ok
mp-29179,band_gap,3.1002,3.1002,gemini,exp5_structured,3.1002,0.0,True,False,False,False,ok
mp-29179,formation_energy_per_atom,-1.055039141666666,-1.055039141666666,gemini,exp5_structured,-1.055039141666666,0.0,True,False,False,False,ok
mp-1205121,band_gap,0.2452,0.2452,gemini,exp5_structured,0.2452,0.0,True,False,False,False,ok
mp-1205121,formation_energy_per_atom,-0.510760389375001,-0.510760389375001,gemini,exp5_structured,-0.510760389375001,0.0,True,False,False,False,ok
mp-10497,band_gap,2.2919,2.2919,gemini,exp5_structured,2.2919,0.0,True,False,False,False,ok
mp-10497,formation_energy_per_atom,-0.127321634999998,-0.127321634999998,gemini,exp5_structured,-0.127321634999998,0.0,True,False,False,False,ok
mp-27148,band_gap,0.836199999999999,0.8362,gemini,exp5_structured,0.8362,9.992007221626409e-16,True,False,False,False,ok
mp-27148,formation_energy_per_atom,-0.319383066011903,-0.319383066011903,gemini,exp5_structured,-0.319383066011903,0.0,True,False,False,False,ok
mp-1545417,band_gap,0.7358999999999991,0.7359,gemini,exp5_structured,0.7359,8.881784197001252e-16,True,False,False,False,ok
mp-1545417,formation_energy_per_atom,-1.718154452499998,-1.718154452499998,gemini,exp5_structured,-1.718154452499998,0.0,True,False,False,False,ok
mp-1203760,band_gap,1.0648,1.0648,gemini,exp5_structured,1.0648,0.0,True,False,False,False,ok
mp-1203760,formation_energy_per_atom,-0.553621656590911,-0.553621656590911,gemini,exp5_structured,-0.553621656590911,0.0,True,False,False,False,ok
mp-470,band_gap,1.2157,1.2157,gemini,exp5_structured,1.2157,0.0,True,False,False,False,ok
mp-470,formation_energy_per_atom,-2.156655663333334,-2.156655663333334,gemini,exp5_structured,-2.156655663333334,0.0,True,False,False,False,ok
mp-16922,band_gap,0.3248,0.3248,gemini,exp5_structured,0.3248,0.0,True,False,False,False,ok
mp-16922,formation_energy_per_atom,-0.962356391249998,-0.962356391249998,gemini,exp5_structured,-0.962356391249998,0.0,True,False,False,False,ok
mp-624,band_gap,2.6454,2.6454,gemini,exp5_structured,2.6454,0.0,True,False,False,False,ok
mp-624,formation_energy_per_atom,-0.209188941071428,-0.209188941071428,gemini,exp5_structured,-0.209188941071428,0.0,True,False,False,False,ok
mp-22859,band_gap,1.6513,1.6513,gemini,exp5_structured,1.6513,0.0,True,False,False,False,ok
mp-22859,formation_energy_per_atom,-0.443566703750002,-0.443566703750002,gemini,exp5_structured,-0.443566703750002,0.0,True,False,False,False,ok
mp-31050,band_gap,3.6753,3.6753,gemini,exp5_structured,3.6753,0.0,True,False,False,False,ok
mp-31050,formation_energy_per_atom,-0.30258604611111,-0.30258604611111,gemini,exp5_structured,-0.30258604611111,0.0,True,False,False,False,ok
mp-541013,band_gap,1.0859,1.0859,gemini,exp5_structured,1.0859,0.0,True,False,False,False,ok
mp-541013,formation_energy_per_atom,-1.031189425666664,-1.031189425666664,gemini,exp5_structured,-1.031189425666664,0.0,True,False,False,False,ok
mp-18536,band_gap,0.208499999999999,0.2085,gemini,exp5_structured,0.2085,9.992007221626409e-16,True,False,False,False,ok
mp-18536,formation_energy_per_atom,-1.128947433749999,-1.128947433749999,gemini,exp5_structured,-1.128947433749999,0.0,True,False,False,False,ok
mp-200,band_gap,0.861699999999999,0.8617,gemini,exp5_structured,0.8617,9.992007221626409e-16,True,False,False,False,ok
mp-200,formation_energy_per_atom,-0.514802012604166,-0.514802012604166,gemini,exp5_structured,-0.514802012604166,0.0,True,False,False,False,ok
mp-23261,band_gap,2.7278,2.7278,gemini,exp5_structured,2.7278,0.0,True,False,False,False,ok
mp-23261,formation_energy_per_atom,-0.7564620653571411,-0.7564620653571411,gemini,exp5_structured,-0.7564620653571411,0.0,True,False,False,False,ok
mp-7440,band_gap,0.8684000000000001,0.8684000000000001,gemini,exp5_structured,0.8684000000000001,0.0,True,False,False,False,ok
mp-7440,formation_energy_per_atom,-0.499863119613094,-0.499863119613094,gemini,exp5_structured,-0.499863119613094,0.0,True,False,False,False,ok
mp-569867,band_gap,0.378,0.378,gemini,exp5_structured,0.378,0.0,True,False,False,False,ok
mp-569867,formation_energy_per_atom,-0.7546754528571421,-0.7546754528571421,gemini,exp5_structured,-0.7546754528571421,0.0,True,False,False,False,ok
mp-1205852,band_gap,0.8523000000000001,0.8523,gemini,exp5_structured,0.8523,1.1102230246251563e-16,True,False,False,False,ok
mp-1205852,formation_energy_per_atom,-2.094997655499997,-2.094997655499997,gemini,exp5_structured,-2.094997655499997,0.0,True,False,False,False,ok
mp-28483,band_gap,1.069899999999999,1.0699,gemini,exp5_structured,1.0699,1.1102230246251563e-15,True,False,False,False,ok
mp-28483,formation_energy_per_atom,-0.9345107228571432,-0.9345107228571432,gemini,exp5_structured,-0.9345107228571432,0.0,True,False,False,False,ok
mp-561664,band_gap,4.0186,4.0186,gemini,exp5_structured,4.0186,0.0,True,False,False,False,ok
mp-561664,formation_energy_per_atom,-2.216336207,-2.216336207,gemini,exp5_structured,-2.216336207,0.0,True,False,False,False,ok
mp-27871,band_gap,1.2584,1.2584,gemini,exp5_structured,1.2584,0.0,True,False,False,False,ok
mp-27871,formation_energy_per_atom,-0.8457965725000001,-0.8457965725000001,gemini,exp5_structured,-0.8457965725000001,0.0,True,False,False,False,ok
mp-680339,band_gap,0.755599999999999,0.7556,gemini,exp5_structured,0.7556,9.992007221626409e-16,True,False,False,False,ok
mp-680339,formation_energy_per_atom,-0.28327900617555,-0.28327900617555,gemini,exp5_structured,-0.28327900617555,0.0,True,False,False,False,ok
mp-582753,band_gap,0.8007000000000001,0.8007,gemini,exp5_structured,0.8007,1.1102230246251563e-16,True,False,False,False,ok
mp-582753,formation_energy_per_atom,-0.434993182323239,-0.434993182323239,gemini,exp5_structured,-0.434993182323239,0.0,True,False,False,False,ok
mp-30092,band_gap,3.4576,3.4576,gemini,exp5_structured,3.4576,0.0,True,False,False,False,ok
mp-30092,formation_energy_per_atom,-1.725360933333334,-1.725360933333334,gemini,exp5_structured,-1.725360933333334,0.0,True,False,False,False,ok
mp-27161,band_gap,2.9118,2.9118,gemini,exp5_structured,2.9118,0.0,True,False,False,False,ok
mp-27161,formation_energy_per_atom,-0.8721765856249991,-0.8721765856249991,gemini,exp5_structured,-0.8721765856249991,0.0,True,False,False,False,ok
mp-1018138,band_gap,1.037,1.037,gemini,exp5_structured,1.037,0.0,True,False,False,False,ok
mp-1018138,formation_energy_per_atom,-0.7411700000000001,-0.7411700000000001,gemini,exp5_structured,-0.7411700000000001,0.0,True,False,False,False,ok
mp-23155,band_gap,8.5132,8.5132,gemini,exp5_structured,8.5132,0.0,True,False,False,False,ok
mp-23155,formation_energy_per_atom,0.0,0.0,gemini,exp5_structured,0.0,0.0,True,False,False,False,ok
mp-1197742,band_gap,0.8515,0.8515,gemini,exp5_structured,0.8515,0.0,True,False,False,False,ok
mp-1197742,formation_energy_per_atom,-0.327354584285715,-0.327354584285715,gemini,exp5_structured,-0.327354584285715,0.0,True,False,False,False,ok
mp-647579,band_gap,3.2214,3.2214,gemini,exp5_structured,3.2214,0.0,True,False,False,False,ok
mp-647579,formation_energy_per_atom,-1.267659339375001,-1.267659339375001,gemini,exp5_structured,-1.267659339375001,0.0,True,False,False,False,ok
mp-15649,band_gap,0.8155000000000001,0.8155000000000001,gemini,exp5_structured,0.8155000000000001,0.0,True,False,False,False,ok
mp-15649,formation_energy_per_atom,-0.571072849166668,-0.571072849166668,gemini,exp5_structured,-0.571072849166668,0.0,True,False,False,False,ok
mp-557993,band_gap,1.1596,1.1596,gemini,exp5_structured,1.1596,0.0,True,False,False,False,ok
mp-557993,formation_energy_per_atom,-1.459764126666667,-1.459764126666667,gemini,exp5_structured,-1.459764126666667,0.0,True,False,False,False,ok
mp-7904,band_gap,0.6551,0.6551,gemini,exp5_structured,0.6551,0.0,True,False,False,False,ok
mp-7904,formation_energy_per_atom,-0.120742532380951,-0.120742532380951,gemini,exp5_structured,-0.120742532380951,0.0,True,False,False,False,ok
mp-570738,band_gap,2.4744,2.4744,gemini,exp5_structured,2.4744,0.0,True,False,False,False,ok
mp-570738,formation_energy_per_atom,-0.727731253611111,-0.727731253611111,gemini,exp5_structured,-0.727731253611111,0.0,True,False,False,False,ok
mp-628742,band_gap,0.5845,0.5845,gemini,exp5_structured,0.5845,0.0,True,False,False,False,ok
mp-628742,formation_energy_per_atom,-0.486485566153847,-0.486485566153847,gemini,exp5_structured,-0.486485566153847,0.0,True,False,False,False,ok
mp-1204356,band_gap,1.8389,1.8389,gemini,exp5_structured,1.8389,0.0,True,False,False,False,ok
mp-1204356,formation_energy_per_atom,-0.305946444868422,-0.305946444868422,gemini,exp5_structured,-0.305946444868422,0.0,True,False,False,False,ok
mp-7262,band_gap,0.224099999999999,0.2241,gemini,exp5_structured,0.2241,9.992007221626409e-16,True,False,False,False,ok
mp-7262,formation_energy_per_atom,-0.148990749583333,-0.148990749583333,gemini,exp5_structured,-0.148990749583333,0.0,True,False,False,False,ok
mp-28879,band_gap,1.1418,1.1418,gemini,exp5_structured,1.1418,0.0,True,False,False,False,ok
mp-28879,formation_energy_per_atom,-1.057331754908424,-1.057331754908424,gemini,exp5_structured,-1.057331754908424,0.0,True,False,False,False,ok
mp-27684,band_gap,1.099199999999999,1.0992,gemini,exp5_structured,1.0992,8.881784197001252e-16,True,False,False,False,ok
mp-27684,formation_energy_per_atom,-0.932556454761906,-0.932556454761906,gemini,exp5_structured,-0.932556454761906,0.0,True,False,False,False,ok
mp-541404,band_gap,0.7584000000000001,0.7584000000000001,gemini,exp5_structured,0.7584000000000001,0.0,True,False,False,False,ok
mp-541404,formation_energy_per_atom,-2.522468176666668,-2.522468176666668,gemini,exp5_structured,-2.522468176666668,0.0,True,False,False,False,ok
mp-1391848,band_gap,2.0863,2.0863,gemini,exp5_structured,2.0863,0.0,True,False,False,False,ok
mp-1391848,formation_energy_per_atom,-2.063723397142856,-2.063723397142856,gemini,exp5_structured,-2.063723397142856,0.0,True,False,False,False,ok
mp-1184796,band_gap,8.0745,8.0745,gemini,exp5_structured,8.0745,0.0,True,False,False,False,ok
mp-1184796,formation_energy_per_atom,-1.406990803749999,-1.406990803749999,gemini,exp5_structured,-1.406990803749999,0.0,True,False,False,False,ok
mp-9268,band_gap,0.7039000000000001,0.7039000000000001,gemini,exp5_structured,0.7039000000000001,0.0,True,False,False,False,ok
mp-9268,formation_energy_per_atom,-1.167954419796875,-1.167954419796875,gemini,exp5_structured,-1.167954419796875,0.0,True,False,False,False,ok
mp-540922,band_gap,0.1806,0.1806,gemini,exp5_structured,0.1806,0.0,True,False,False,False,ok
mp-540922,formation_energy_per_atom,-0.450521733124998,-0.450521733124998,gemini,exp5_structured,-0.450521733124998,0.0,True,False,False,False,ok
mp-540675,band_gap,3.0664,3.0664,gemini,exp5_structured,3.0664,0.0,True,False,False,False,ok
mp-540675,formation_energy_per_atom,-0.349825507562499,-0.349825507562499,gemini,exp5_structured,-0.349825507562499,0.0,True,False,False,False,ok
mp-571235,band_gap,2.021,2.021,gemini,exp5_structured,2.021,0.0,True,False,False,False,ok
mp-571235,formation_energy_per_atom,-1.227871009333331,-1.227871009333331,gemini,exp5_structured,-1.227871009333331,0.0,True,False,False,False,ok
mp-1208424,band_gap,2.5242,2.5242,gemini,exp5_structured,2.5242,0.0,True,False,False,False,ok
mp-1208424,formation_energy_per_atom,-0.812674219083331,-0.812674219083331,gemini,exp5_structured,-0.812674219083331,0.0,True,False,False,False,ok
mp-27971,band_gap,5.0865,5.0865,gemini,exp5_structured,5.0865,0.0,True,False,False,False,ok
mp-27971,formation_energy_per_atom,-2.788094297499999,-2.788094297499999,gemini,exp5_structured,-2.788094297499999,0.0,True,False,False,False,ok
mp-22909,band_gap,4.0533,4.0533,gemini,exp5_structured,4.0533,0.0,True,False,False,False,ok
mp-22909,formation_energy_per_atom,-1.291011926666667,-1.291011926666667,gemini,exp5_structured,-1.291011926666667,0.0,True,False,False,False,ok
mp-556516,band_gap,0.7668,0.7668,gemini,exp5_structured,0.7668,0.0,True,False,False,False,ok
mp-556516,formation_energy_per_atom,-0.505116372129634,-0.505116372129634,gemini,exp5_structured,-0.505116372129634,0.0,True,False,False,False,ok
mp-21526,band_gap,0.5708000000000001,0.5708000000000001,gemini,exp5_structured,0.5708000000000001,0.0,True,False,False,False,ok
mp-21526,formation_energy_per_atom,-0.362189247187497,-0.362189247187497,gemini,exp5_structured,-0.362189247187497,0.0,True,False,False,False,ok
mp-1274279,band_gap,1.8157,1.8157,gemini,exp5_structured,1.8157,0.0,True,False,False,False,ok
mp-1274279,formation_energy_per_atom,-1.481519387499999,-1.481519387499999,gemini,exp5_structured,-1.481519387499999,0.0,True,False,False,False,ok
mp-554855,band_gap,1.5712000000000002,1.5712000000000002,gemini,exp5_structured,1.5712000000000002,0.0,True,False,False,False,ok
mp-554855,formation_energy_per_atom,-2.60675029,-2.60675029,gemini,exp5_structured,-2.60675029,0.0,True,False,False,False,ok
mp-510557,band_gap,4.2395,4.2395,gemini,exp5_structured,4.2395,0.0,True,False,False,False,ok
mp-510557,formation_energy_per_atom,-0.216854790312499,-0.216854790312499,gemini,exp5_structured,-0.216854790312499,0.0,True,False,False,False,ok
mp-27291,band_gap,0.155399999999999,0.1554,gemini,exp5_structured,0.1554,9.992007221626409e-16,True,False,False,False,ok
mp-27291,formation_energy_per_atom,-2.149853655000001,-2.149853655000001,gemini,exp5_structured,-2.149853655000001,0.0,True,False,False,False,ok
mp-568348,band_gap,1.8454,1.8454,gemini,exp5_structured,1.8454,0.0,True,False,False,False,ok
mp-568348,formation_energy_per_atom,0.0,0.0,gemini,exp5_structured,0.0,0.0,True,False,False,False,ok
mp-2084,band_gap,0.9437999999999992,0.9438,gemini,exp5_structured,0.9438,7.771561172376097e-16,True,False,False,False,ok
mp-2084,formation_energy_per_atom,-0.6734596323437501,-0.6734596323437501,gemini,exp5_structured,-0.6734596323437501,0.0,True,False,False,False,ok
mp-995393,band_gap,2.1989,2.1989,gemini,exp5_structured,2.1989,0.0,True,False,False,False,ok
mp-995393,formation_energy_per_atom,-0.612184769666665,-0.612184769666665,gemini,exp5_structured,-0.612184769666665,0.0,True,False,False,False,ok
mp-1345,band_gap,0.3443,0.3443,gemini,exp5_structured,0.3443,0.0,True,False,False,False,ok
mp-1345,formation_energy_per_atom,-1.2564584531547611,-1.2564584531547611,gemini,exp5_structured,-1.2564584531547611,0.0,True,False,False,False,ok
mp-1193140,band_gap,1.8661999999999992,1.8662,gemini,exp5_structured,1.8662,8.881784197001252e-16,True,False,False,False,ok
mp-1193140,formation_energy_per_atom,-0.743681253794641,-0.743681253794641,gemini,exp5_structured,-0.743681253794641,0.0,True,False,False,False,ok
mp-29657,band_gap,0.665199999999999,0.6652,gemini,exp5_structured,0.6652,9.992007221626409e-16,True,False,False,False,ok
mp-29657,formation_energy_per_atom,-0.214525574374999,-0.214525574374999,gemini,exp5_structured,-0.214525574374999,0.0,True,False,False,False,ok
mp-23265,band_gap,2.0054,2.0054,gemini,exp5_structured,2.0054,0.0,True,False,False,False,ok
mp-23265,formation_energy_per_atom,-2.506313930624998,-2.506313930624998,gemini,exp5_structured,-2.506313930624998,0.0,True,False,False,False,ok
mp-542812,band_gap,1.0066,1.0066,gemini,exp5_structured,1.0066,0.0,True,False,False,False,ok
mp-542812,formation_energy_per_atom,-0.442993200833332,-0.442993200833332,gemini,exp5_structured,-0.442993200833332,0.0,True,False,False,False,ok
mp-10802,band_gap,0.5879000000000001,0.5879000000000001,gemini,exp5_structured,0.5879000000000001,0.0,True,False,False,False,ok
mp-10802,formation_energy_per_atom,-0.417557193125,-0.417557193125,gemini,exp5_structured,-0.417557193125,0.0,True,False,False,False,ok
mp-27725,band_gap,2.0942,2.0942,gemini,exp5_structured,2.0942,0.0,True,False,False,False,ok
mp-27725,formation_energy_per_atom,-0.265866406249999,-0.265866406249999,gemini,exp5_structured,-0.265866406249999,0.0,True,False,False,False,ok
mp-1080428,band_gap,0.8728,0.8728,gemini,exp5_structured,0.8728,0.0,True,False,False,False,ok
mp-1080428,formation_energy_per_atom,-1.326321304000006,-1.326321304000006,gemini,exp5_structured,-1.326321304000006,0.0,True,False,False,False,ok
mp-569561,band_gap,3.1165,3.1165,gemini,exp5_structured,3.1165,0.0,True,False,False,False,ok
mp-569561,formation_energy_per_atom,-0.639768098499999,-0.639768098499999,gemini,exp5_structured,-0.639768098499999,0.0,True,False,False,False,ok
mp-743,band_gap,4.1608,4.1608,gemini,exp5_structured,4.1608,0.0,True,False,False,False,ok
mp-743,formation_energy_per_atom,-0.140204309375,-0.140204309375,gemini,exp5_structured,-0.140204309375,0.0,True,False,False,False,ok
mp-484,band_gap,0.4326,0.4326,gemini,exp5_structured,0.4326,0.0,True,False,False,False,ok
mp-484,formation_energy_per_atom,-0.001508734,-0.001508734,gemini,exp5_structured,-0.001508734,0.0,True,False,False,False,ok
mp-1864,band_gap,0.1139,0.1139,gemini,exp5_structured,0.1139,0.0,True,False,False,False,ok
mp-1864,formation_energy_per_atom,-0.678575252480158,-0.678575252480158,gemini,exp5_structured,-0.678575252480158,0.0,True,False,False,False,ok
mp-30520,band_gap,1.667899999999999,1.6679,gemini,exp5_structured,1.6679,8.881784197001252e-16,True,False,False,False,ok
mp-30520,formation_energy_per_atom,-0.498485183452379,-0.498485183452379,gemini,exp5_structured,-0.498485183452379,0.0,True,False,False,False,ok
mp-23221,band_gap,3.429599999999999,3.4296,gemini,exp5_structured,3.4296,1.3322676295501878e-15,True,False,False,False,ok
mp-23221,formation_energy_per_atom,-2.306216135416666,-2.306216135416666,gemini,exp5_structured,-2.306216135416666,0.0,True,False,False,False,ok
mp-149,band_gap,0.6105,0.6105,gemini,exp5_structured,0.6105,0.0,True,False,False,False,ok
mp-149,formation_energy_per_atom,0.0,0.0,gemini,exp5_structured,0.0,0.0,True,False,False,False,ok
mp-1863,band_gap,1.451899999999999,1.4519,gemini,exp5_structured,1.4519,8.881784197001252e-16,True,False,False,False,ok
mp-1863,formation_energy_per_atom,-0.119684392083333,-0.119684392083333,gemini,exp5_structured,-0.119684392083333,0.0,True,False,False,False,ok
mp-1524446,band_gap,1.0487,1.0487,gemini,exp5_structured,1.0487,0.0,True,False,False,False,ok
